,708,762,764,779,780,786,787,788,816,878,883,889,157414,158310,158326
708,1,0.321593269773476,0.0108794291225572,0.22853799261663,0.340999986902429,0.129503882313957,0.0976722138989206,0.325110302709748,0.220765183030343,0.328018745946089,0.118006152537791,0.418129216566215,0.289623185207644,0.49948205890262,0.181942933882007
762,0.321593269773476,1,0.0856753698768242,0.284432878593522,0.157306394323774,0.436245035982898,0.184139240192696,0.384316772927915,0.27414926589212,0.398277067253421,0.622822394754469,0.33517550178363,0.211762808122552,0.515168037104213,0.308326206835667
764,0.0108794291225572,0.0856753698768242,1,0.227607457687424,0.0953461072468716,0.0463692754106812,0.17098873411952,0.378563016984108,0.0816203193861426,0.19327318046151,0.0995451579512682,0.294788099711708,0.197237222522581,0.202199998033541,-0.117100410055495
779,0.22853799261663,0.284432878593522,0.227607457687424,1,0.289831004342831,0.233760510235329,0.0595147799422456,0.0625522334650979,0.396725161069109,0.500028178545402,0.383383240658791,0.281196965292104,0.433553839191443,0.257870651135162,0.167499188036558
780,0.340999986902429,0.157306394323774,0.0953461072468716,0.289831004342831,1,0.228586443908097,0.260377816676411,-0.0696924456303967,0.359058389436445,0.16764392032917,0.269167917831294,0.231784308693212,0.37734065036754,0.15741848151678,0.0698470962528011
786,0.129503882313957,0.436245035982898,0.0463692754106812,0.233760510235329,0.228586443908097,1,0.283998723707195,0.0606759267664517,0.150749695806126,0.263359155145077,0.315763005438759,0.181701725488632,0.32518353310925,0.117590939675597,0.170318660970494
787,0.0976722138989206,0.184139240192696,0.17098873411952,0.0595147799422456,0.260377816676411,0.283998723707195,1,0.0624207487737143,0.0223727497407368,0.177595264247914,0.314554819592796,0.170101363118854,0.147162988853768,0.258814843852985,0.407109624254291
788,0.325110302709748,0.384316772927915,0.378563016984108,0.0625522334650979,-0.0696924456303967,0.0606759267664517,0.0624207487737143,1,0.281490408946052,0.318824274055149,0.312010994675918,0.473602346799839,0.288701849091587,0.575327910617875,0.202713262635639
816,0.220765183030343,0.27414926589212,0.0816203193861426,0.396725161069109,0.359058389436445,0.150749695806126,0.0223727497407368,0.281490408946052,1,0.20857840905045,0.241136730277362,0.142412278196297,0.119912258785535,0.310534562442393,-0.00917051852898919
878,0.328018745946089,0.398277067253421,0.19327318046151,0.500028178545402,0.16764392032917,0.263359155145077,0.177595264247914,0.318824274055149,0.20857840905045,1,0.389175130813537,0.300821094733795,0.398767715243592,0.209309370248933,0.297434483211315
883,0.118006152537791,0.622822394754469,0.0995451579512682,0.383383240658791,0.269167917831294,0.315763005438759,0.314554819592796,0.312010994675918,0.241136730277362,0.389175130813537,1,0.426248192229966,0.327868802097422,0.276617466120918,0.388480997176054
889,0.418129216566215,0.33517550178363,0.294788099711708,0.281196965292104,0.231784308693212,0.181701725488632,0.170101363118854,0.473602346799839,0.142412278196297,0.300821094733795,0.426248192229966,1,0.193831259028482,0.321759669515336,0.158518732870165
157414,0.289623185207644,0.211762808122552,0.197237222522581,0.433553839191443,0.37734065036754,0.32518353310925,0.147162988853768,0.288701849091587,0.119912258785535,0.398767715243592,0.327868802097422,0.193831259028482,1,0.331194769918754,0.107161582896098
158310,0.49948205890262,0.515168037104213,0.202199998033541,0.257870651135162,0.15741848151678,0.117590939675597,0.258814843852985,0.575327910617875,0.310534562442393,0.209309370248933,0.276617466120918,0.321759669515336,0.331194769918754,1,0.416955207782678
158326,0.181942933882007,0.308326206835667,-0.117100410055495,0.167499188036558,0.0698470962528011,0.170318660970494,0.407109624254291,0.202713262635639,-0.00917051852898919,0.297434483211315,0.388480997176054,0.158518732870165,0.107161582896098,0.416955207782678,1
