,708,762,764,779,780,786,787,788,816,878,883,889,157414,158310,158326
708,1,0.459574845798855,0.257915334435198,0.282678051984611,0.235893861057866,0.0425701697157918,0.0621583319645983,0.624378285244809,0.217283450893536,0.321712322906985,0.356713428207751,0.689819268843271,0.124462002064784,0.444048233961306,0.271136343503898
762,0.459574845798855,1,0.325859189565555,0.268984521509018,0.247365845722199,0.336873274411753,0.378533780905363,0.292192780168394,0.366483709353948,0.440046566337828,0.48261280004195,0.589936837972063,0.148751695298296,0.39257710551501,0.326755541416594
764,0.257915334435198,0.325859189565555,1,0.10593707266202,0.320945785181508,0.128140570785278,0.25284562485179,0.039364814178437,0.269453868884754,-0.0124684785654245,0.128568536140919,0.279141470004808,0.317696656487719,0.46502252786341,-0.0262668271861661
779,0.282678051984611,0.268984521509018,0.10593707266202,1,0.190750277518018,0.173268844946846,0.104714989559295,0.0701962413043739,0.531362890568357,0.387347453105615,0.373044818471229,0.160746962125046,0.308775235139107,0.258140189546777,0.264517534557249
780,0.235893861057866,0.247365845722199,0.320945785181508,0.190750277518018,1,0.304411288707617,0.56881453890636,-0.147219258713241,0.329861875448654,0.109670891136872,0.24295642288557,0.0817500448186871,0.00915192193836364,0.115211994542436,0.0559270520850846
786,0.0425701697157918,0.336873274411753,0.128140570785278,0.173268844946846,0.304411288707617,1,0.547212353191029,0.0348402931348951,0.388784615014259,0.175298385366434,0.496068124988281,0.166619738137884,0.306266143144401,0.0434598981542527,0.208819953424719
787,0.0621583319645983,0.378533780905363,0.25284562485179,0.104714989559295,0.56881453890636,0.547212353191029,1,-0.0243065284393388,0.286292771816157,0.281361157220773,0.530928733228785,0.254116433173543,0.109569625309414,0.088373741065775,0.186620379057985
788,0.624378285244809,0.292192780168394,0.039364814178437,0.0701962413043739,-0.147219258713241,0.0348402931348951,-0.0243065284393388,1,0.05554777248529,0.396329504062763,0.526350110593462,0.590575516675454,0.367878937861816,0.484938208032956,0.243893763338866
816,0.217283450893536,0.366483709353948,0.269453868884754,0.531362890568357,0.329861875448654,0.388784615014259,0.286292771816157,0.05554777248529,1,0.292133499831578,0.269396645866605,0.0842403686595628,0.3498379928829,0.199088838523865,0.16800375341032
878,0.321712322906985,0.440046566337828,-0.0124684785654245,0.387347453105615,0.109670891136872,0.175298385366434,0.281361157220773,0.396329504062763,0.292133499831578,1,0.626341364648714,0.360989494281571,0.286781724045667,0.302543428527213,0.420050344752107
883,0.356713428207751,0.48261280004195,0.128568536140919,0.373044818471229,0.24295642288557,0.496068124988281,0.530928733228785,0.526350110593462,0.269396645866605,0.626341364648714,1,0.31044698209678,0.354684107981857,0.387323023673996,0.314206985979415
889,0.689819268843271,0.589936837972063,0.279141470004808,0.160746962125046,0.0817500448186871,0.166619738137884,0.254116433173543,0.590575516675454,0.0842403686595628,0.360989494281571,0.31044698209678,1,0.299372094453966,0.463727029399997,0.353101249560536
157414,0.124462002064784,0.148751695298296,0.317696656487719,0.308775235139107,0.00915192193836364,0.306266143144401,0.109569625309414,0.367878937861816,0.3498379928829,0.286781724045667,0.354684107981857,0.299372094453966,1,0.169164560431512,-0.0726888813420178
158310,0.444048233961306,0.39257710551501,0.46502252786341,0.258140189546777,0.115211994542436,0.0434598981542527,0.088373741065775,0.484938208032956,0.199088838523865,0.302543428527213,0.387323023673996,0.463727029399997,0.169164560431512,1,0.357008819665979
158326,0.271136343503898,0.326755541416594,-0.0262668271861661,0.264517534557249,0.0559270520850846,0.208819953424719,0.186620379057985,0.243893763338866,0.16800375341032,0.420050344752107,0.314206985979415,0.353101249560536,-0.0726888813420178,0.357008819665979,1
