,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1784,LAMPA,-70.372778,-15.355833,-0.339397871140899,0.0278851441042844,s,PDOi,0.110113843188167,I,-1,-11
1084,CABANILLAS,-70.346389,-15.6393,-0.162915415289903,0.296567884927862,ns,PDOi,0.326718973010412,I,-1,0
1684,HUANCANE,-69.7625,-15.203333,-0.162613502332633,0.30351700078389,ns,PDOi,0.326718973010412,I,-1,0
2184,HUARAYA MOHO,-69.491389,-15.389722,-0.278397212543554,0.0782134054702173,ns,PDOi,0.148936767698974,I,-1,0
1584,CAPACHICA,-69.8443,-15.6158,-0.173325430975007,0.304937708143051,ns,PDOi,0.326718973010412,I,-1,0
2194,TARACO,-69.9825,-15.305,-0.174848631540427,0.274216530125351,ns,PDOi,0.326718973010412,I,-1,0
2384,MAZO CRUZ,-69.711667,-16.745556,-0.324223101165069,0.0440455372752667,s,PDOi,0.110113843188167,I,-1,-11
1284,DESAGUADERO,-69.0404,-16.5688,-0.27061310782241,0.0794329427727859,ns,PDOi,0.148936767698974,I,-1,0
484,LARAQUERI,-70.067778,-16.1525,-0.330371149814077,0.0348906367750212,s,PDOi,0.110113843188167,I,-1,-11
1484,PUTINA,-69.868028,-14.914889,-0.323544808778787,0.0390653446357271,s,PDOi,0.110113843188167,I,-1,-11
1294,ICHUÑA,-70.53725,-16.14075,-0.436468183366986,0.00433162295083357,s,PDOi,0.0649743442625036,I,-1,-11
2284,CAPAZO,-69.745556,-17.186389,-0.13055105391327,0.409899879949756,ns,PDOi,0.409899879949756,I,-1,0
