,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
582,PAMPAHUTA,-70.6775,-15.491389,-0.190123829658713,0.221247218590495,ns,PDOi,0.368745364317492,noH,-1,0
11102,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.126923076923077,0.439913843301843,ns,PDOi,0.599882513593423,noH,-1,0
1782,LAMPA,-70.372778,-15.355833,0.0399481403451908,0.801202977763894,ns,PDOi,0.816583567045368,noH,1,0
1082,CABANILLAS,-70.346389,-15.6393,-0.39565086076714,0.00905954524820355,s,PDOi,0.101426933462869,noH,-1,-11
1682,HUANCANE,-69.7625,-15.203333,0.202819868730249,0.197026230483957,ns,PDOi,0.368745364317492,noH,1,0
2182,HUARAYA MOHO,-69.491389,-15.389722,-0.203484320557491,0.201254490683199,ns,PDOi,0.368745364317492,noH,-1,0
1582,CAPACHICA,-69.8443,-15.6158,0.211237553342816,0.208700108908775,ns,PDOi,0.368745364317492,noH,1,0
2192,TARACO,-69.9825,-15.305,0.174738675958188,0.273480904523326,ns,PDOi,0.410221356784989,noH,1,0
2382,MAZO CRUZ,-69.711667,-16.745556,-0.289676113360324,0.0739491899653122,ns,PDOi,0.277309462369921,noH,-1,0
1282,DESAGUADERO,-69.0404,-16.5688,-0.093929326487466,0.547871133120073,ns,PDOi,0.684838916400091,noH,-1,0
482,LARAQUERI,-70.067778,-16.1525,-0.0372822299651568,0.816583567045368,ns,PDOi,0.816583567045368,noH,-1,0
1482,PUTINA,-69.868028,-14.914889,0.384668989547038,0.0135235911283826,s,PDOi,0.101426933462869,noH,1,11
1292,ICHUÑA,-70.53725,-16.14075,-0.315679442508711,0.0448488850790197,s,PDOi,0.224244425395098,noH,-1,-11
2282,CAPAZO,-69.745556,-17.186389,0.0516165626772547,0.74476496619647,ns,PDOi,0.816583567045368,noH,1,0
713,PUNO,-70.018056,-15.823333,0.145296167247387,0.363432026088647,ns,Ei,0.618192999452951,V,1,0
513,PAMPAHUTA,-70.6775,-15.491389,-0.0350347327091513,0.823122940741911,ns,Ei,0.91765151027287,V,-1,0
1115,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.219028340080972,0.179791880821756,ns,Ei,0.585641005270439,V,-1,0
1713,LAMPA,-70.372778,-15.355833,0.203630175836642,0.19521366842348,ns,Ei,0.585641005270439,V,1,0
1013,CABANILLAS,-70.346389,-15.6393,0.0466626396858955,0.765755258024659,ns,Ei,0.91765151027287,V,1,0
