,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
164,HUANCANE,-69.7625,-15.203333,-0.0430198776557371,0.786766342735085,ns,SOi,0.907807318540483,A,-1,0
27,HUARAYA MOHO,-69.491389,-15.389722,0.101887593357572,0.526161622165285,ns,SOi,0.819412208263341,A,1,0
154,CAPACHICA,-69.8443,-15.6158,-0.39158534832114,0.016540798029578,s,SOi,0.24811197044367,A,-1,-11
214,TARACO,-69.9825,-15.305,-0.190923437555039,0.231799070197884,ns,SOi,0.819412208263341,A,-1,0
234,MAZO CRUZ,-69.711667,-16.745556,0.17097726263687,0.298014511235745,ns,SOi,0.819412208263341,A,1,0
110,DESAGUADERO,-69.0404,-16.5688,0.0132616591108887,0.932735532918565,ns,SOi,0.932735532918565,A,1,0
44,LARAQUERI,-70.067778,-16.1525,0.0726291928469349,0.651795970997406,ns,SOi,0.888812687723736,A,1,0
144,PUTINA,-69.868028,-14.914889,0.0238571200065931,0.882297869497409,ns,SOi,0.932735532918565,A,1,0
124,ICHUÑA,-70.53725,-16.14075,0.098332084005837,0.540771875768276,ns,SOi,0.819412208263341,A,1,0
224,CAPAZO,-69.745556,-17.186389,0.10494327425058,0.508345917768403,ns,SOi,0.819412208263341,A,1,0
75,PUNO,-70.018056,-15.823333,-0.283440442702556,0.0725251934622132,ns,TNAi,0.515487747079136,A,-1,0
55,PAMPAHUTA,-70.6775,-15.491389,-0.0694609867655974,0.658055395848014,ns,TNAi,0.879018958600874,A,-1,0
115,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0229502975335751,0.889703372650881,ns,TNAi,0.986225038732761,A,-1,0
175,LAMPA,-70.372778,-15.355833,-0.000902335819335171,0.995474964848745,ns,TNAi,0.995474964848745,A,-1,0
105,CABANILLAS,-70.346389,-15.6393,0.0884929024463908,0.571367654662426,ns,TNAi,0.879018958600874,A,1,0
165,HUANCANE,-69.7625,-15.203333,0.0158829753538094,0.920476702817244,ns,TNAi,0.986225038732761,A,1,0
28,HUARAYA MOHO,-69.491389,-15.389722,0.0613405892182448,0.703215166880699,ns,TNAi,0.879018958600874,A,1,0
155,CAPACHICA,-69.8443,-15.6158,-0.0806865443020652,0.634981563620784,ns,TNAi,0.879018958600874,A,-1,0
215,TARACO,-69.9825,-15.305,-0.258213587866705,0.103097549415827,ns,TNAi,0.515487747079136,A,-1,0
235,MAZO CRUZ,-69.711667,-16.745556,-0.400066772152182,0.0116191010628505,s,TNAi,0.174286515942757,A,-1,-11
116,DESAGUADERO,-69.0404,-16.5688,-0.204713806149929,0.187892951774791,ns,TNAi,0.563678855324374,A,-1,0
45,LARAQUERI,-70.067778,-16.1525,-0.22125561230327,0.164463973749003,ns,TNAi,0.563678855324374,A,-1,0
145,PUTINA,-69.868028,-14.914889,-0.178382701233659,0.264481134182538,ns,TNAi,0.629643648792055,A,-1,0
125,ICHUÑA,-70.53725,-16.14075,-0.167969343455338,0.293833702769626,ns,TNAi,0.629643648792055,A,-1,0
225,CAPAZO,-69.745556,-17.186389,-0.0921319179969208,0.560488237740228,ns,TNAi,0.879018958600874,A,-1,0
76,PUNO,-70.018056,-15.823333,0.121048117214873,0.450912270358791,ns,TSAi,0.74279837873419,A,1,0
56,PAMPAHUTA,-70.6775,-15.491389,-0.0791870565773183,0.613729590685537,ns,TSAi,0.74279837873419,A,-1,0
117,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.154682947053648,0.34709379143396,ns,TSAi,0.74279837873419,A,-1,0
176,LAMPA,-70.372778,-15.355833,0.0438863330313015,0.78257448479799,ns,TSAi,0.78257448479799,A,1,0
106,CABANILLAS,-70.346389,-15.6393,0.290395650860767,0.0592344994326471,ns,TSAi,0.381572263439493,A,1,0
166,HUANCANE,-69.7625,-15.203333,-0.0728796942015943,0.646470153828467,ns,TSAi,0.74279837873419,A,-1,0
29,HUARAYA MOHO,-69.491389,-15.389722,0.0769868844391304,0.632349269334074,ns,TSAi,0.74279837873419,A,1,0
156,CAPACHICA,-69.8443,-15.6158,-0.0749488344850294,0.659307496022286,ns,TSAi,0.74279837873419,A,-1,0
216,TARACO,-69.9825,-15.305,0.279908488081843,0.0763144526878986,ns,TSAi,0.381572263439493,A,1,0
236,MAZO CRUZ,-69.711667,-16.745556,0.0652104743758802,0.693278486818577,ns,TSAi,0.74279837873419,A,1,0
118,DESAGUADERO,-69.0404,-16.5688,0.277820388819318,0.0712622837653885,ns,TSAi,0.381572263439493,A,1,0
46,LARAQUERI,-70.067778,-16.1525,0.0720510323961742,0.654393626322227,ns,TSAi,0.74279837873419,A,1,0
146,PUTINA,-69.868028,-14.914889,0.250301234569072,0.114476625107829,ns,TSAi,0.429287344154358,A,1,0
126,ICHUÑA,-70.53725,-16.14075,-0.0664396236573078,0.679810718734855,ns,TSAi,0.74279837873419,A,-1,0
226,CAPAZO,-69.745556,-17.186389,-0.178186532695892,0.257937472939317,ns,TSAi,0.74279837873419,A,-1,0
77,PUNO,-70.018056,-15.823333,-0.338390494462172,0.0304612192518904,s,TN_TSi,0.152306096259452,A,-1,-11
57,PAMPAHUTA,-70.6775,-15.491389,-0.0176141421787072,0.910737220511132,ns,TN_TSi,0.923529073607761,A,-1,0
119,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0322127494529552,0.845648305159331,ns,TN_TSi,0.923529073607761,A,-1,0
