,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1291,ICHUÑA,-70.53725,-16.14075,-0.0154504528997585,0.923618012020267,ns,PDOi,0.989590727164571,H,-1,0
2281,CAPAZO,-69.745556,-17.186389,0.0157365434671692,0.921207553927219,ns,PDOi,0.989590727164571,H,1,0
710,PUNO,-70.018056,-15.823333,0.00491218469662047,0.975683626842249,ns,Ei,0.975683626842249,noH,1,0
510,PAMPAHUTA,-70.6775,-15.491389,0.136688207111714,0.382104658812309,ns,Ei,0.779705712829723,noH,1,0
1113,CHUQUIBAMBILLA,-70.728333,-14.796389,0.106230122830214,0.519803808553149,ns,Ei,0.779705712829723,noH,1,0
1710,LAMPA,-70.372778,-15.355833,0.108211983293176,0.495152315836691,ns,Ei,0.779705712829723,noH,1,0
1010,CABANILLAS,-70.346389,-15.6393,0.137597441305361,0.378916342922748,ns,Ei,0.779705712829723,noH,1,0
1610,HUANCANE,-69.7625,-15.203333,0.195859972723505,0.213833442510547,ns,Ei,0.779705712829723,noH,1,0
230,HUARAYA MOHO,-69.491389,-15.389722,0.00628520489437944,0.968889830104939,ns,Ei,0.975683626842249,noH,1,0
1510,CAPACHICA,-69.8443,-15.6158,-0.0211000474158369,0.901394211376835,ns,Ei,0.975683626842249,noH,-1,0
2112,TARACO,-69.9825,-15.305,0.130543683660091,0.415915814295957,ns,Ei,0.779705712829723,noH,1,0
2310,MAZO CRUZ,-69.711667,-16.745556,0.0378542510121458,0.818646893493466,ns,Ei,0.975683626842249,noH,1,0
132,DESAGUADERO,-69.0404,-16.5688,0.0493804266693364,0.753172217119065,ns,Ei,0.975683626842249,noH,1,0
410,LARAQUERI,-70.067778,-16.1525,0.205207457074628,0.1980656549404,ns,Ei,0.779705712829723,noH,1,0
1410,PUTINA,-69.868028,-14.914889,0.143981409366622,0.369125842024841,ns,Ei,0.779705712829723,noH,1,0
1212,ICHUÑA,-70.53725,-16.14075,0.198411748255091,0.213656486192295,ns,Ei,0.779705712829723,noH,1,0
2210,CAPAZO,-69.745556,-17.186389,-0.124026675058256,0.433887767965647,ns,Ei,0.779705712829723,noH,-1,0
712,PUNO,-70.018056,-15.823333,0.00482446711275224,0.976117722021579,ns,Ci,0.976117722021579,noH,1,0
512,PAMPAHUTA,-70.6775,-15.491389,-0.0284135685514926,0.856472506328726,ns,Ci,0.976117722021579,noH,-1,0
