,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1223,ICHUÑA,-70.53725,-16.14075,-0.236933797909408,0.135586806346383,ns,C_Ei,0.391448347210574,V,-1,0
2223,CAPAZO,-69.745556,-17.186389,0.0404343246090268,0.798828920364104,ns,C_Ei,0.997207629914547,V,1,0
733,PUNO,-70.018056,-15.823333,-0.42787456445993,0.00562928554814536,s,MEi,0.0211098208055451,V,-1,-11
533,PAMPAHUTA,-70.6775,-15.491389,-0.250689017432412,0.104921709565454,ns,MEi,0.262304273913635,V,-1,0
1133,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.109109311740891,0.507118885615797,ns,MEi,0.633898607019746,V,-1,0
1733,LAMPA,-70.372778,-15.355833,0.0438376144558788,0.782262237889357,ns,MEi,0.90261027448772,V,1,0
1033,CABANILLAS,-70.346389,-15.6393,-0.238381092781363,0.123708000031678,ns,MEi,0.265088571496453,V,-1,0
1633,HUANCANE,-69.7625,-15.203333,0.154363503767928,0.327835433122404,ns,MEi,0.462047049165429,V,1,0
263,HUARAYA MOHO,-69.491389,-15.389722,0.0299651567944251,0.852212191079629,ns,MEi,0.91308449044246,V,1,0
1533,CAPACHICA,-69.8443,-15.6158,-0.215030820293978,0.200497395643803,ns,MEi,0.334162326073005,V,-1,0
2133,TARACO,-69.9825,-15.305,0.153229670427154,0.338834502721314,ns,MEi,0.462047049165429,V,1,0
2333,MAZO CRUZ,-69.711667,-16.745556,-0.553036437246963,0.000327107919040585,s,MEi,0.00490661878560877,V,-1,-11
193,DESAGUADERO,-69.0404,-16.5688,-0.204620960434914,0.1875098482932,ns,MEi,0.334162326073005,V,-1,0
433,LARAQUERI,-70.067778,-16.1525,-0.430662020905923,0.00530041503836761,s,MEi,0.0211098208055451,V,-1,-11
1433,PUTINA,-69.868028,-14.914889,-0.0127177700348432,0.937235924042838,ns,MEi,0.937235924042838,V,-1,0
1233,ICHUÑA,-70.53725,-16.14075,-0.43815331010453,0.00449831573213537,s,MEi,0.0211098208055451,V,-1,-11
2233,CAPAZO,-69.745556,-17.186389,-0.27671987683332,0.0762893977429875,ns,MEi,0.228868193228962,V,-1,0
743,PUNO,-70.018056,-15.823333,0.470383275261324,0.00213375370223465,s,SOi,0.0160031527667599,V,1,11
543,PAMPAHUTA,-70.6775,-15.491389,0.252727753417555,0.102032735832217,ns,SOi,0.191311379685407,V,1,0
